2023-11-12 18:32:11.277094;2023-11-12 18:32:11.306735;2023-11-12 18:32:11.340373;2023-11-12 18:32:11.340373;2023-11-12 18:32:11.373495;2023-11-12 18:32:11.521489
2023-11-12 18:32:11.523555;2023-11-12 18:32:11.561261;2023-11-12 18:32:11.594311;2023-11-12 18:32:11.594311;2023-11-12 18:32:11.630311;2023-11-12 18:32:11.775545
2023-11-12 18:32:11.776543;2023-11-12 18:32:11.815930;2023-11-12 18:32:11.847448;2023-11-12 18:32:11.847448;2023-11-12 18:32:11.887434;2023-11-12 18:32:11.922933
2023-11-12 18:32:11.923936;2023-11-12 18:32:11.961183;2023-11-12 18:32:11.993082;2023-11-12 18:32:11.993082;2023-11-12 18:32:12.029080;2023-11-12 18:32:12.057616
2023-11-12 18:32:12.057616;2023-11-12 18:32:12.088517;2023-11-12 18:32:12.118659;2023-11-12 18:32:12.118659;2023-11-12 18:32:12.155264;2023-11-12 18:32:12.300875
2023-11-12 18:32:12.301877;2023-11-12 18:32:12.338884;2023-11-12 18:32:12.368890;2023-11-12 18:32:12.368890;2023-11-12 18:32:12.405603;2023-11-12 18:32:12.566410
2023-11-12 18:32:12.567410;2023-11-12 18:32:12.606938;2023-11-12 18:32:12.639176;2023-11-12 18:32:12.639176;2023-11-12 18:32:12.674789;2023-11-12 18:32:12.833105
2023-11-12 18:32:12.834105;2023-11-12 18:32:12.871463;2023-11-12 18:32:12.910309;2023-11-12 18:32:12.910309;2023-11-12 18:32:12.947545;2023-11-12 18:32:13.095168
2023-11-12 18:32:13.096168;2023-11-12 18:32:13.131772;2023-11-12 18:32:13.164149;2023-11-12 18:32:13.164149;2023-11-12 18:32:13.201540;2023-11-12 18:32:13.362904
2023-11-12 18:32:13.363902;2023-11-12 18:32:13.400789;2023-11-12 18:32:13.432903;2023-11-12 18:32:13.432903;2023-11-12 18:32:13.476957;2023-11-12 18:32:13.625709
2023-11-12 18:32:13.626707;2023-11-12 18:32:13.661205;2023-11-12 18:32:13.693574;2023-11-12 18:32:13.693574;2023-11-12 18:32:13.733234;2023-11-12 18:32:13.891220
2023-11-12 18:32:13.892214;2023-11-12 18:32:13.932568;2023-11-12 18:32:13.966207;2023-11-12 18:32:13.966207;2023-11-12 18:32:14.004410;2023-11-12 18:32:14.153756
2023-11-12 18:32:14.155753;2023-11-12 18:32:14.192010;2023-11-12 18:32:14.344616;2023-11-12 18:32:14.344616;2023-11-12 18:32:14.391296;2023-11-12 18:32:14.542322
2023-11-12 18:32:14.543322;2023-11-12 18:32:14.582570;2023-11-12 18:32:14.619083;2023-11-12 18:32:14.619083;2023-11-12 18:32:14.662566;2023-11-12 18:32:14.809038
2023-11-12 18:32:14.810036;2023-11-12 18:32:14.846595;2023-11-12 18:32:14.879918;2023-11-12 18:32:14.879918;2023-11-12 18:32:14.915431;2023-11-12 18:32:15.058054
2023-11-12 18:32:15.059052;2023-11-12 18:32:15.095588;2023-11-12 18:32:15.125532;2023-11-12 18:32:15.125532;2023-11-12 18:32:15.161362;2023-11-12 18:32:15.307153
2023-11-12 18:32:15.307153;2023-11-12 18:32:15.348152;2023-11-12 18:32:15.499381;2023-11-12 18:32:15.499381;2023-11-12 18:32:15.540137;2023-11-12 18:32:15.681028
2023-11-12 18:32:15.682027;2023-11-12 18:32:15.719018;2023-11-12 18:32:15.749990;2023-11-12 18:32:15.749990;2023-11-12 18:32:15.784603;2023-11-12 18:32:15.931489
2023-11-12 18:32:15.932488;2023-11-12 18:32:15.970862;2023-11-12 18:32:16.002815;2023-11-12 18:32:16.002815;2023-11-12 18:32:16.039660;2023-11-12 18:32:16.182672
2023-11-12 18:32:16.183670;2023-11-12 18:32:16.221237;2023-11-12 18:32:16.253056;2023-11-12 18:32:16.253056;2023-11-12 18:32:16.296927;2023-11-12 18:32:16.443584
2023-11-12 18:32:16.444580;2023-11-12 18:32:16.480811;2023-11-12 18:32:16.517726;2023-11-12 18:32:16.517726;2023-11-12 18:32:16.678884;2023-11-12 18:32:16.711429
2023-11-12 18:32:16.711429;2023-11-12 18:32:16.744671;2023-11-12 18:32:16.773500;2023-11-12 18:32:16.773500;2023-11-12 18:32:16.811829;2023-11-12 18:32:16.963917
2023-11-12 18:32:16.964915;2023-11-12 18:32:16.999481;2023-11-12 18:32:17.033629;2023-11-12 18:32:17.033629;2023-11-12 18:32:17.072168;2023-11-12 18:32:17.104018
2023-11-12 18:32:17.105017;2023-11-12 18:32:17.137018;2023-11-12 18:32:17.166806;2023-11-12 18:32:17.166806;2023-11-12 18:32:17.203209;2023-11-12 18:32:17.230032
2023-11-12 18:32:17.231394;2023-11-12 18:32:17.262339;2023-11-12 18:32:17.290053;2023-11-12 18:32:17.290053;2023-11-12 18:32:17.325591;2023-11-12 18:32:17.476850
2023-11-12 18:32:17.477849;2023-11-12 18:32:17.518180;2023-11-12 18:32:17.555417;2023-11-12 18:32:17.555417;2023-11-12 18:32:17.591225;2023-11-12 18:32:17.740737
2023-11-12 18:32:17.742733;2023-11-12 18:32:17.780128;2023-11-12 18:32:17.811677;2023-11-12 18:32:17.811677;2023-11-12 18:32:17.848096;2023-11-12 18:32:18.003201
2023-11-12 18:32:18.004199;2023-11-12 18:32:18.170789;2023-11-12 18:32:18.205559;2023-11-12 18:32:18.205559;2023-11-12 18:32:18.239582;2023-11-12 18:32:18.390781
2023-11-12 18:32:18.391777;2023-11-12 18:32:18.428155;2023-11-12 18:32:18.461657;2023-11-12 18:32:18.461657;2023-11-12 18:32:18.498320;2023-11-12 18:32:18.653795
2023-11-12 18:32:18.655792;2023-11-12 18:32:18.691824;2023-11-12 18:32:18.721782;2023-11-12 18:32:18.721782;2023-11-12 18:32:18.757600;2023-11-12 18:32:18.904231
2023-11-12 18:32:18.906227;2023-11-12 18:32:18.941494;2023-11-12 18:32:18.978533;2023-11-12 18:32:18.978533;2023-11-12 18:32:19.015829;2023-11-12 18:32:19.170269
2023-11-12 18:32:19.172266;2023-11-12 18:32:19.207736;2023-11-12 18:32:19.239702;2023-11-12 18:32:19.239702;2023-11-12 18:32:19.274911;2023-11-12 18:32:19.306606
2023-11-12 18:32:19.306606;2023-11-12 18:32:19.344539;2023-11-12 18:32:19.376625;2023-11-12 18:32:19.376625;2023-11-12 18:32:19.419328;2023-11-12 18:32:19.559297
2023-11-12 18:32:19.560296;2023-11-12 18:32:19.594302;2023-11-12 18:32:19.624164;2023-11-12 18:32:19.624164;2023-11-12 18:32:19.664105;2023-11-12 18:32:19.825486
2023-11-12 18:32:19.826486;2023-11-12 18:32:19.973173;2023-11-12 18:32:20.006503;2023-11-12 18:32:20.006503;2023-11-12 18:32:20.042503;2023-11-12 18:32:20.185636
2023-11-12 18:32:20.187635;2023-11-12 18:32:20.222216;2023-11-12 18:32:20.252754;2023-11-12 18:32:20.252754;2023-11-12 18:32:20.289888;2023-11-12 18:32:20.451166
2023-11-12 18:32:20.452164;2023-11-12 18:32:20.488322;2023-11-12 18:32:20.521461;2023-11-12 18:32:20.521461;2023-11-12 18:32:20.561461;2023-11-12 18:32:20.823707
2023-11-12 18:32:20.823707;2023-11-12 18:32:20.860707;2023-11-12 18:32:20.896290;2023-11-12 18:32:20.896290;2023-11-12 18:32:20.934830;2023-11-12 18:32:20.968184
2023-11-12 18:32:20.969185;2023-11-12 18:32:21.001422;2023-11-12 18:32:21.033531;2023-11-12 18:32:21.033531;2023-11-12 18:32:21.075531;2023-11-12 18:32:21.238839
2023-11-12 18:32:21.240151;2023-11-12 18:32:21.276564;2023-11-12 18:32:21.310061;2023-11-12 18:32:21.310061;2023-11-12 18:32:21.346730;2023-11-12 18:32:21.495292
2023-11-12 18:32:21.496292;2023-11-12 18:32:21.532767;2023-11-12 18:32:21.564611;2023-11-12 18:32:21.564611;2023-11-12 18:32:21.607711;2023-11-12 18:32:21.759380
2023-11-12 18:32:21.760381;2023-11-12 18:32:21.798879;2023-11-12 18:32:21.830390;2023-11-12 18:32:21.830390;2023-11-12 18:32:21.865442;2023-11-12 18:32:21.895666
2023-11-12 18:32:21.896693;2023-11-12 18:32:21.924325;2023-11-12 18:32:21.953843;2023-11-12 18:32:21.953843;2023-11-12 18:32:21.994264;2023-11-12 18:32:22.146328
2023-11-12 18:32:22.146328;2023-11-12 18:32:22.185218;2023-11-12 18:32:22.220216;2023-11-12 18:32:22.220216;2023-11-12 18:32:22.268215;2023-11-12 18:32:22.412823
2023-11-12 18:32:22.414815;2023-11-12 18:32:22.448869;2023-11-12 18:32:22.477870;2023-11-12 18:32:22.477870;2023-11-12 18:32:22.515660;2023-11-12 18:32:22.660984
2023-11-12 18:32:22.662979;2023-11-12 18:32:22.697993;2023-11-12 18:32:22.729762;2023-11-12 18:32:22.729762;2023-11-12 18:32:22.765761;2023-11-12 18:32:22.928588
2023-11-12 18:32:22.929586;2023-11-12 18:32:22.964608;2023-11-12 18:32:22.998933;2023-11-12 18:32:22.998933;2023-11-12 18:32:23.041899;2023-11-12 18:32:23.192189
2023-11-12 18:32:23.193188;2023-11-12 18:32:23.226815;2023-11-12 18:32:23.256644;2023-11-12 18:32:23.256644;2023-11-12 18:32:23.296344;2023-11-12 18:32:23.440846
2023-11-12 18:32:23.441850;2023-11-12 18:32:23.481264;2023-11-12 18:32:23.519519;2023-11-12 18:32:23.519519;2023-11-12 18:32:23.558163;2023-11-12 18:32:23.706917
2023-11-12 18:32:23.708914;2023-11-12 18:32:23.745367;2023-11-12 18:32:23.906609;2023-11-12 18:32:23.906609;2023-11-12 18:32:23.950171;2023-11-12 18:32:24.110915
2023-11-12 18:32:24.111922;2023-11-12 18:32:24.150837;2023-11-12 18:32:24.188620;2023-11-12 18:32:24.188620;2023-11-12 18:32:24.229502;2023-11-12 18:32:24.266506
2023-11-12 18:32:24.266506;2023-11-12 18:32:24.299177;2023-11-12 18:32:24.336688;2023-11-12 18:32:24.336688;2023-11-12 18:32:24.371725;2023-11-12 18:32:24.401908
2023-11-12 18:32:24.402884;2023-11-12 18:32:24.433046;2023-11-12 18:32:24.465991;2023-11-12 18:32:24.465991;2023-11-12 18:32:24.500994;2023-11-12 18:32:24.655136
2023-11-12 18:32:24.656133;2023-11-12 18:32:24.693600;2023-11-12 18:32:24.724208;2023-11-12 18:32:24.724208;2023-11-12 18:32:24.758701;2023-11-12 18:32:24.920180
2023-11-12 18:32:24.922180;2023-11-12 18:32:24.958352;2023-11-12 18:32:24.990998;2023-11-12 18:32:24.990998;2023-11-12 18:32:25.028225;2023-11-12 18:32:25.059224
2023-11-12 18:32:25.060224;2023-11-12 18:32:25.089919;2023-11-12 18:32:25.122524;2023-11-12 18:32:25.122524;2023-11-12 18:32:25.158990;2023-11-12 18:32:25.189443
2023-11-12 18:32:25.190443;2023-11-12 18:32:25.219021;2023-11-12 18:32:25.248021;2023-11-12 18:32:25.248021;2023-11-12 18:32:25.282258;2023-11-12 18:32:25.434141
2023-11-12 18:32:25.435140;2023-11-12 18:32:25.472136;2023-11-12 18:32:25.504917;2023-11-12 18:32:25.504917;2023-11-12 18:32:25.552036;2023-11-12 18:32:25.712988
2023-11-12 18:32:25.713986;2023-11-12 18:32:25.749484;2023-11-12 18:32:25.782243;2023-11-12 18:32:25.782243;2023-11-12 18:32:25.819503;2023-11-12 18:32:25.977745
2023-11-12 18:32:25.979742;2023-11-12 18:32:26.017258;2023-11-12 18:32:26.055205;2023-11-12 18:32:26.055205;2023-11-12 18:32:26.093294;2023-11-12 18:32:26.125976
2023-11-12 18:32:26.125976;2023-11-12 18:32:26.156041;2023-11-12 18:32:26.187042;2023-11-12 18:32:26.187042;2023-11-12 18:32:26.223717;2023-11-12 18:32:26.257125
2023-11-12 18:32:26.257125;2023-11-12 18:32:26.289565;2023-11-12 18:32:26.321077;2023-11-12 18:32:26.321077;2023-11-12 18:32:26.357022;2023-11-12 18:32:26.506041
2023-11-12 18:32:26.506041;2023-11-12 18:32:26.548628;2023-11-12 18:32:26.580791;2023-11-12 18:32:26.580791;2023-11-12 18:32:26.622777;2023-11-12 18:32:26.774755
2023-11-12 18:32:26.775770;2023-11-12 18:32:26.813643;2023-11-12 18:32:26.852225;2023-11-12 18:32:26.852225;2023-11-12 18:32:26.890458;2023-11-12 18:32:26.928372
2023-11-12 18:32:26.928372;2023-11-12 18:32:26.961987;2023-11-12 18:32:26.994055;2023-11-12 18:32:26.994055;2023-11-12 18:32:27.028392;2023-11-12 18:32:27.058391
2023-11-12 18:32:27.058391;2023-11-12 18:32:27.089144;2023-11-12 18:32:27.119219;2023-11-12 18:32:27.119219;2023-11-12 18:32:27.154218;2023-11-12 18:32:27.300146
2023-11-12 18:32:27.300146;2023-11-12 18:32:27.337046;2023-11-12 18:32:27.366046;2023-11-12 18:32:27.366046;2023-11-12 18:32:27.401729;2023-11-12 18:32:27.554743
2023-11-12 18:32:27.555741;2023-11-12 18:32:27.591936;2023-11-12 18:32:27.622941;2023-11-12 18:32:27.622941;2023-11-12 18:32:27.659970;2023-11-12 18:32:27.688938
2023-11-12 18:32:27.688938;2023-11-12 18:32:27.719195;2023-11-12 18:32:27.748878;2023-11-12 18:32:27.748878;2023-11-12 18:32:27.786389;2023-11-12 18:32:27.816446
2023-11-12 18:32:27.816446;2023-11-12 18:32:27.850435;2023-11-12 18:32:27.881760;2023-11-12 18:32:27.881760;2023-11-12 18:32:27.916947;2023-11-12 18:32:28.066892
2023-11-12 18:32:28.067898;2023-11-12 18:32:28.107322;2023-11-12 18:32:28.138584;2023-11-12 18:32:28.138584;2023-11-12 18:32:28.300008;2023-11-12 18:32:28.566983
2023-11-12 18:32:28.567982;2023-11-12 18:32:28.610987;2023-11-12 18:32:28.644272;2023-11-12 18:32:28.645272;2023-11-12 18:32:28.683194;2023-11-12 18:32:28.827796
2023-11-12 18:32:28.828701;2023-11-12 18:32:28.869675;2023-11-12 18:32:28.908445;2023-11-12 18:32:28.908445;2023-11-12 18:32:28.944524;2023-11-12 18:32:28.976525
2023-11-12 18:32:28.977525;2023-11-12 18:32:29.008528;2023-11-12 18:32:29.048043;2023-11-12 18:32:29.048043;2023-11-12 18:32:29.089378;2023-11-12 18:32:29.237166
2023-11-12 18:32:29.238170;2023-11-12 18:32:29.276342;2023-11-12 18:32:29.315927;2023-11-12 18:32:29.315927;2023-11-12 18:32:29.368962;2023-11-12 18:32:29.528177
2023-11-12 18:32:29.528177;2023-11-12 18:32:29.569177;2023-11-12 18:32:29.604205;2023-11-12 18:32:29.604205;2023-11-12 18:32:29.638715;2023-11-12 18:32:29.676199
2023-11-12 18:32:29.677200;2023-11-12 18:32:29.709991;2023-11-12 18:32:29.746133;2023-11-12 18:32:29.746133;2023-11-12 18:32:29.782142;2023-11-12 18:32:29.814789
2023-11-12 18:32:29.815773;2023-11-12 18:32:29.844427;2023-11-12 18:32:29.880324;2023-11-12 18:32:29.880324;2023-11-12 18:32:29.916276;2023-11-12 18:32:29.944748
2023-11-12 18:32:29.945693;2023-11-12 18:32:29.974704;2023-11-12 18:32:30.005013;2023-11-12 18:32:30.005013;2023-11-12 18:32:30.043745;2023-11-12 18:32:30.203592
2023-11-12 18:32:30.204588;2023-11-12 18:32:30.243350;2023-11-12 18:32:30.272565;2023-11-12 18:32:30.272565;2023-11-12 18:32:30.308299;2023-11-12 18:32:30.469898
2023-11-12 18:32:30.470896;2023-11-12 18:32:30.506480;2023-11-12 18:32:30.537521;2023-11-12 18:32:30.537521;2023-11-12 18:32:30.574026;2023-11-12 18:32:30.733408
2023-11-12 18:32:30.734407;2023-11-12 18:32:30.767962;2023-11-12 18:32:30.800110;2023-11-12 18:32:30.800110;2023-11-12 18:32:30.833654;2023-11-12 18:32:30.999781
2023-11-12 18:32:31.000790;2023-11-12 18:32:31.041322;2023-11-12 18:32:31.077321;2023-11-12 18:32:31.077321;2023-11-12 18:32:31.113326;2023-11-12 18:32:31.261665
2023-11-12 18:32:31.263663;2023-11-12 18:32:31.300262;2023-11-12 18:32:31.330282;2023-11-12 18:32:31.330282;2023-11-12 18:32:31.365253;2023-11-12 18:32:31.510216
2023-11-12 18:32:31.511214;2023-11-12 18:32:31.548894;2023-11-12 18:32:31.581983;2023-11-12 18:32:31.581983;2023-11-12 18:32:31.619056;2023-11-12 18:32:31.777202
2023-11-12 18:32:31.778202;2023-11-12 18:32:31.816235;2023-11-12 18:32:31.848267;2023-11-12 18:32:31.848267;2023-11-12 18:32:32.014637;2023-11-12 18:32:32.045862
2023-11-12 18:32:32.045862;2023-11-12 18:32:32.075862;2023-11-12 18:32:32.107058;2023-11-12 18:32:32.107058;2023-11-12 18:32:32.145231;2023-11-12 18:32:32.175356
2023-11-12 18:32:32.176331;2023-11-12 18:32:32.205432;2023-11-12 18:32:32.234797;2023-11-12 18:32:32.234797;2023-11-12 18:32:32.273387;2023-11-12 18:32:32.421425
